competition,year,match_id,date,time,stage,group,team_a,team_b,score_a,score_b,score_status,stadium,city,country,source,source_file,team_a_key,team_b_key,actual_result,is_group_stage,is_knockout_placeholder,odds_match_id,odds_source,odds_aggregate_method,n_bookmakers,odds_team_a,odds_draw,odds_team_b,odds_overround,market_p_a,market_p_d,market_p_b,market_pred_result,external_overall_a,fifa_rank_a,fifa_points_a,fifa_overall_a,elo_external_rank_a,elo_external_rating_a,elo_external_overall_a,external_overall_b,fifa_rank_b,fifa_points_b,fifa_overall_b,elo_external_rank_b,elo_external_rating_b,elo_external_overall_b,elo_pre_a,elo_pre_b,elo_join_direction,external_overall_diff,fifa_rank_diff,fifa_points_diff,elo_external_rating_diff,elo_pre_diff,model_elo_diff,neutral,recent_matches_a,recent_points_per_match_a,recent_goals_for_a,recent_goals_against_a,recent_matches_b,recent_points_per_match_b,recent_goals_for_b,recent_goals_against_b,recent_points_per_match_diff,recent_goals_for_diff,recent_goals_against_diff
FIFA World Cup,2026,WC2026_058,2026-06-22,20:00:00,Group J,Group J,Jordan,Algeria,NA,NA,scheduled,NA,Santa Clara,United States,openfootball/worldcup,data/raw/matches/openfootball_worldcup_2026.txt,jordan,algeria,NA,TRUE,FALSE,WC2026_058,OddsChecker,median_complete_bookmakers,8,6.55,4.025,1.48,1.0767946363698107,0.1417835403042979,0.23072849415978908,0.6274879655359129,B,84.07353404171587,63,1387.74,81.58095238095238,52,1680,86.56611570247935,91.42821723730816,28,1571.03,91.41428571428573,30,1772,91.44214876033058,1649.050957853507,1789.224624722174,direct,-7.354683195592287,35,-183.28999999999996,-92,-140.17366686866694,-140.17366686866694,TRUE,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
FIFA World Cup,2026,WC2026_063,2026-06-23,12:00:00,Group K,Group K,Portugal,Uzbekistan,NA,NA,scheduled,NA,Houston,United States,openfootball/worldcup,data/raw/matches/openfootball_worldcup_2026.txt,portugal,uzbekistan,NA,TRUE,FALSE,WC2026_063,OddsChecker,median_complete_bookmakers,8,1.24,5.875,10.75,1.0696876346746262,0.7539131862064848,0.1591238044078368,0.08696300938567825,A,97.95049193231011,5,1767.85,97.87619047619047,5,1989,98.02479338842976,86.99683195592286,50,1458.73,85.23333333333333,43,1714,88.7603305785124,1901.474582874876,1716.6072603732607,direct,10.953659976387257,-45,309.1199999999999,275,184.86732250161526,184.86732250161526,TRUE,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
FIFA World Cup,2026,WC2026_064,2026-06-23,20:00:00,Group K,Group K,Colombia,DR Congo,NA,NA,scheduled,NA,Guadalajara,Mexico,openfootball/worldcup,data/raw/matches/openfootball_worldcup_2026.txt,colombia,dr congo,NA,TRUE,FALSE,WC2026_064,OddsChecker,median_complete_bookmakers,5,1.45,4.2,7.4,1.0628855456441664,0.6488517745302714,0.22400835073068892,0.12713987473903965,A,96.70478158205432,13,1698.35,95.62857142857143,6,1982,97.7809917355372,86.09592680047226,46,1474.43,86.35714285714286,55,1652,85.83471074380165,1883.990621897216,1631.288952203541,direct,10.608854781582068,-33,223.91999999999985,330,252.70166969367506,252.70166969367506,TRUE,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
FIFA World Cup,2026,WC2026_069,2026-06-23,16:00:00,Group L,Group L,England,Ghana,NA,NA,scheduled,NA,Boston,United States,openfootball/worldcup,data/raw/matches/openfootball_worldcup_2026.txt,england,ghana,NA,TRUE,FALSE,WC2026_069,OddsChecker,median_complete_bookmakers,8,1.3,5,9.1,1.079120879120879,0.7128309572301426,0.1853360488798371,0.10183299389002037,A,98.2128689492326,4,1828.02,98.15714285714286,4,2024,98.26859504132231,79.13364817001181,73,1346.88,78.77142857142857,81,1510,79.49586776859505,1899.799019557692,1571.6234978029845,direct,19.07922077922079,-69,481.1399999999999,514,328.17552175470746,328.17552175470746,TRUE,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
FIFA World Cup,2026,WC2026_070,2026-06-23,19:00:00,Group L,Group L,Panama,Croatia,NA,NA,scheduled,NA,Toronto,Canada,openfootball/worldcup,data/raw/matches/openfootball_worldcup_2026.txt,panama,croatia,NA,TRUE,FALSE,WC2026_070,OddsChecker,median_complete_bookmakers,8,6.25,3.825,1.54,1.0707885578473815,0.14942259032133276,0.24415455934858293,0.6064228503300843,B,89.61015348288075,34,1539.16,89.72857142857143,40,1730,89.49173553719008,96.37622983077527,11,1714.87,96.1904761904762,11,1912,96.56198347107438,1694.2336531155102,1836.942634190004,direct,-6.766076347894526,23,-175.7099999999998,-182,-142.70898107449375,-142.70898107449375,TRUE,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
FIFA World Cup,2026,WC2026_005,2026-06-24,19:00:00,Group A,Group A,Czech Republic,Mexico,NA,NA,scheduled,NA,Mexico City,Mexico,openfootball/worldcup,data/raw/matches/openfootball_worldcup_2026.txt,czech republic,mexico,NA,TRUE,FALSE,WC2026_005,OddsChecker,median_complete_bookmakers,5,4.5,3.5,1.79,1.066595725813603,0.20834718989025605,0.2678749584303292,0.5237778516794146,B,88.27969303423849,40,1505.74,88.04285714285714,44,1712,88.51652892561984,95.34529712711532,14,1687.48,95.34761904761903,16,1881,95.34297520661156,1711.5955653429842,1828.0619329354597,reversed,-7.065604092876825,26,-181.74,-169,-116.46636759247554,-116.46636759247554,TRUE,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
FIFA World Cup,2026,WC2026_006,2026-06-24,19:00:00,Group A,Group A,South Africa,South Korea,NA,NA,scheduled,NA,Monterrey,Mexico,openfootball/worldcup,data/raw/matches/openfootball_worldcup_2026.txt,south africa,south korea,NA,TRUE,FALSE,WC2026_006,OddsChecker,median_complete_bookmakers,5,5.5,3.87,1.58,1.0731275070397825,0.1694283117574038,0.24078959035289943,0.5897820978896967,B,81.08173947264856,60,1428.38,82.42380952380952,80,1511,79.7396694214876,92.5810507674144,25,1591.63,92.25714285714284,26,1786,92.90495867768595,1626.8795865548725,1802.8037404865252,direct,-11.499311294765832,35,-163.25,-275,-175.92415393165265,-175.92415393165265,TRUE,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
FIFA World Cup,2026,WC2026_011,2026-06-24,12:00:00,Group B,Group B,Switzerland,Canada,NA,NA,scheduled,NA,Vancouver,Canada,openfootball/worldcup,data/raw/matches/openfootball_worldcup_2026.txt,switzerland,canada,NA,TRUE,FALSE,WC2026_011,OddsChecker,median_complete_bookmakers,2,2.0549999999999997,3.23,3.3600000000000003,1.093834575705042,0.44487348971623575,0.2830387063055308,0.27208780397823346,A,94.27721369539552,19,1650.06,93.94285714285716,19,1865,94.61157024793388,90.9034632034632,30,1559.48,90.85238095238095,33,1767,90.95454545454544,1796.8853055458276,1756.0082006593311,reversed,3.373750491932313,-11,90.57999999999993,98,40.877104886496454,40.877104886496454,TRUE,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
FIFA World Cup,2026,WC2026_012,2026-06-24,12:00:00,Group B,Group B,Bosnia & Herzegovina,Qatar,NA,NA,scheduled,NA,Seattle,United States,openfootball/worldcup,data/raw/matches/openfootball_worldcup_2026.txt,bosnia and herzegovina,qatar,NA,TRUE,FALSE,WC2026_012,OddsChecker,median_complete_bookmakers,2,1.52,3.805,5.975,1.0880708429346173,0.6046432924052156,0.2415395018281019,0.15381720576668248,A,82.95785123966942,64,1387.22,81.3,59,1616,84.61570247933884,80.42463597009052,56,1450.31,83.54761904761905,90,1447,77.30165289256198,1601.9564860196351,1594.6066828693697,direct,2.5332152695789034,8,-63.08999999999992,169,7.349803150265416,7.349803150265416,TRUE,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
FIFA World Cup,2026,WC2026_017,2026-06-24,18:00:00,Group C,Group C,Scotland,Brazil,NA,NA,scheduled,NA,Miami,United States,openfootball/worldcup,data/raw/matches/openfootball_worldcup_2026.txt,scotland,brazil,NA,TRUE,FALSE,WC2026_017,OddsChecker,median_complete_bookmakers,5,6.7,4.35,1.44,1.0735832332589923,0.1390239030561289,0.21412877022438248,0.6468473267194886,B,90.31485635576544,42,1503.34,87.48095238095237,25,1794,93.14876033057853,97.56621408894136,6,1765.86,97.5952380952381,7,1978,97.53719008264464,1699.5537810216522,1918.660336162879,direct,-7.251357733175922,36,-262.52,-184,-219.10655514122686,-219.10655514122686,TRUE,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
FIFA World Cup,2026,WC2026_018,2026-06-24,18:00:00,Group C,Group C,Morocco,Haiti,NA,NA,scheduled,NA,Atlanta,United States,openfootball/worldcup,data/raw/matches/openfootball_worldcup_2026.txt,morocco,haiti,NA,TRUE,FALSE,WC2026_018,OddsChecker,median_complete_bookmakers,5,1.33,5,8.7,1.0668222279837525,0.7047844331750943,0.18747265922457512,0.10774290760033053,A,95.59722550177096,7,1755.1,97.31428571428572,22,1840,93.8801652892562,78.3383903974813,83,1293.1,75.96190476190476,75,1536,80.71487603305786,1851.0501849963855,1584.324172101369,direct,17.25883510428966,-76,462,304,266.72601289501654,266.72601289501654,TRUE,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
FIFA World Cup,2026,WC2026_023,2026-06-25,19:00:00,Group D,Group D,Turkey,USA,NA,NA,scheduled,NA,Los Angeles,United States,openfootball/worldcup,data/raw/matches/openfootball_worldcup_2026.txt,turkey,usa,NA,TRUE,FALSE,WC2026_023,OddsChecker,median_complete_bookmakers,5,2.7,3.5,2.45,1.0642479213907785,0.34801136363636365,0.26846590909090906,0.38352272727272724,B,93.61198347107438,22,1605.73,93.1,21,1849,94.12396694214875,93.33915781188507,17,1671.23,94.5047619047619,27,1780,92.17355371900828,1792.0378682907103,1783.2690206583018,reversed,0.27282565918930857,5,-65.5,69,8.768847632408551,8.768847632408551,TRUE,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
FIFA World Cup,2026,WC2026_024,2026-06-25,19:00:00,Group D,Group D,Paraguay,Australia,NA,NA,scheduled,NA,Santa Clara,United States,openfootball/worldcup,data/raw/matches/openfootball_worldcup_2026.txt,paraguay,australia,NA,TRUE,FALSE,WC2026_024,OddsChecker,median_complete_bookmakers,5,2.08,3.25,3.5,1.0741758241758241,0.4475703324808184,0.28644501278772383,0.26598465473145777,A,89.96772924045652,41,1505.35,87.76190476190476,27,1780,92.17355371900828,92.66580086580086,27,1579.34,91.6952380952381,23,1839,93.63636363636364,1721.2353419142476,1766.570465567262,direct,-2.6980716253443404,14,-73.99000000000001,-59,-45.335123653014534,-45.335123653014534,TRUE,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
FIFA World Cup,2026,WC2026_029,2026-06-25,16:00:00,Group E,Group E,Curaçao,Ivory Coast,NA,NA,scheduled,NA,Philadelphia,United States,openfootball/worldcup,data/raw/matches/openfootball_worldcup_2026.txt,curacao,ivory coast,NA,TRUE,FALSE,WC2026_029,OddsChecker,median_complete_bookmakers,5,12.5,6.1,1.21,1.070380707221244,0.07473976264733281,0.15315525132650168,0.7721049860261654,B,76.28465171192444,82,1294.77,76.24285714285715,94,1427,76.32644628099173,90.1163321526958,33,1540.87,90.00952380952381,37,1743,90.22314049586775,1501.8813931588095,1730.9513270120888,direct,-13.831680440771365,49,-246.0999999999999,-316,-229.06993385327928,-229.06993385327928,TRUE,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
FIFA World Cup,2026,WC2026_030,2026-06-25,16:00:00,Group E,Group E,Ecuador,Germany,NA,NA,scheduled,NA,East Rutherford,United States,openfootball/worldcup,data/raw/matches/openfootball_worldcup_2026.txt,ecuador,germany,NA,TRUE,FALSE,WC2026_030,OddsChecker,median_complete_bookmakers,5,4.6,3.75,1.72,1.0654533198517022,0.20403644185752245,0.2502847020118942,0.5456788561305833,B,94.20291223927588,23,1598.52,92.81904761904762,15,1890,95.58677685950413,96.76050767414404,10,1735.77,96.47142857142858,9,1939,97.04958677685951,1826.8976130669027,1888.338193055572,direct,-2.557595434868162,13,-137.25,-49,-61.44057998866924,-61.44057998866924,TRUE,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
FIFA World Cup,2026,WC2026_035,2026-06-25,18:00:00,Group F,Group F,Japan,Sweden,NA,NA,scheduled,NA,Dallas,United States,openfootball/worldcup,data/raw/matches/openfootball_worldcup_2026.txt,japan,sweden,NA,TRUE,FALSE,WC2026_035,OddsChecker,median_complete_bookmakers,5,2.08,3.35,3.5,1.0649909791700836,0.4514303314980942,0.28029107149732413,0.2682785970045817,A,95.27099567099566,18,1661.58,94.22380952380952,12,1910,96.3181818181818,89.6577528532074,38,1509.79,88.6047619047619,35,1755,90.7107438016529,1861.6833410820989,1710.198081509128,direct,5.613242817788262,-20,151.78999999999996,155,151.4852595729708,151.4852595729708,TRUE,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
FIFA World Cup,2026,WC2026_036,2026-06-25,18:00:00,Group F,Group F,Tunisia,Netherlands,NA,NA,scheduled,NA,Kansas City,United States,openfootball/worldcup,data/raw/matches/openfootball_worldcup_2026.txt,tunisia,netherlands,NA,TRUE,FALSE,WC2026_036,OddsChecker,median_complete_bookmakers,5,6.4,4.3,1.49,1.059949079132199,0.14741274187239722,0.2194050111589168,0.6331822469686861,B,84.77359307359308,45,1476.41,86.63809523809525,67,1585,82.9090909090909,97.1633608815427,8,1753.57,97.03333333333332,8,1944,97.29338842975208,1673.2020880146872,1872.297759554628,direct,-12.389767807949625,37,-277.15999999999985,-359,-199.0956715399409,-199.0956715399409,TRUE,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
FIFA World Cup,2026,WC2026_041,2026-06-26,20:00:00,Group G,Group G,Egypt,Iran,NA,NA,scheduled,NA,Seattle,United States,openfootball/worldcup,data/raw/matches/openfootball_worldcup_2026.txt,egypt,iran,NA,TRUE,FALSE,WC2026_041,OddsChecker,median_complete_bookmakers,5,2.23,3,3.5,1.0674781123211616,0.4200840168033607,0.3122624524904981,0.26765353070614123,A,89.21542699724517,29,1562.37,91.13333333333333,49,1696,87.29752066115702,92.55202676111767,20,1619.58,93.66190476190476,30,1772,91.44214876033058,1727.4801688959808,1804.6460087689711,direct,-3.336599763872499,9,-57.210000000000036,-76,-77.16583987299032,-77.16583987299032,TRUE,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
FIFA World Cup,2026,WC2026_042,2026-06-26,20:00:00,Group G,Group G,New Zealand,Belgium,NA,NA,scheduled,NA,Vancouver,Canada,openfootball/worldcup,data/raw/matches/openfootball_worldcup_2026.txt,new zealand,belgium,NA,TRUE,FALSE,WC2026_042,OddsChecker,median_complete_bookmakers,5,9.8,5.5,1.28,1.0651089981447124,0.09580316803657939,0.17070382668335965,0.733493005280061,B,78.54504132231405,85,1275.58,75.4,72,1562,81.69008264462809,96.4133805588351,9,1742.24,96.75238095238096,13,1894,96.07438016528926,1607.97349886262,1849.625930713755,direct,-17.868339236521052,76,-466.6600000000001,-332,-241.6524318511349,-241.6524318511349,TRUE,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
FIFA World Cup,2026,WC2026_047,2026-06-26,19:00:00,Group H,Group H,Cape Verde,Saudi Arabia,NA,NA,scheduled,NA,Houston,United States,openfootball/worldcup,data/raw/matches/openfootball_worldcup_2026.txt,cape verde,saudi arabia,NA,TRUE,FALSE,WC2026_047,OddsChecker,median_complete_bookmakers,5,2.45,3.4,2.6,1.0868962969803304,0.3755310110450298,0.27060322854715385,0.35386576040781653,A,81.5612160566706,67,1371.11,80.45714285714286,68,1578,82.66528925619835,82.28217237308147,61,1423.88,82.14285714285714,69,1576,82.42148760330579,1591.2628668141642,1641.3250768652254,direct,-0.720956316410863,6,-52.77000000000021,2,-50.06221005106113,-50.06221005106113,TRUE,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
FIFA World Cup,2026,WC2026_048,2026-06-26,18:00:00,Group H,Group H,Uruguay,Spain,NA,NA,scheduled,NA,Guadalajara,Mexico,openfootball/worldcup,data/raw/matches/openfootball_worldcup_2026.txt,uruguay,spain,NA,TRUE,FALSE,WC2026_048,OddsChecker,median_complete_bookmakers,5,5.2,3.94,1.62,1.063398749523961,0.1808425037115949,0.23867538560921156,0.5804821106791935,B,95.30814639905547,16,1673.07,94.78571428571428,14,1892,95.8305785123967,98.8595238095238,2,1874.71,98.7190476190476,1,2157,99,1817.2239861586236,1981.4262221595457,direct,-3.5513774104683193,14,-201.6400000000001,-265,-164.20223600092208,-164.20223600092208,TRUE,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
FIFA World Cup,2026,WC2026_053,2026-06-26,15:00:00,Group I,Group I,Norway,France,NA,NA,scheduled,NA,Boston,United States,openfootball/worldcup,data/raw/matches/openfootball_worldcup_2026.txt,norway,france,NA,TRUE,FALSE,WC2026_053,OddsChecker,median_complete_bookmakers,5,4.2,3.58,1.83,1.0638729344654796,0.22380044682202954,0.26255918342249274,0.5136403697554776,B,93.68860684769776,31,1557.44,90.57142857142856,10,1914,96.80578512396694,98.47524596615506,3,1870.7,98.43809523809524,3,2063,98.51239669421489,1764.8834205594549,1939.42080939676,direct,-4.786639118457302,28,-313.26,-149,-174.53738883730512,-174.53738883730512,TRUE,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
FIFA World Cup,2026,WC2026_054,2026-06-26,15:00:00,Group I,Group I,Senegal,Iraq,NA,NA,scheduled,NA,Toronto,Canada,openfootball/worldcup,data/raw/matches/openfootball_worldcup_2026.txt,senegal,iraq,NA,TRUE,FALSE,WC2026_054,OddsChecker,median_complete_bookmakers,5,1.4,4.5,8,1.0615079365079365,0.6728971962616822,0.20934579439252335,0.11775700934579439,A,94.717217630854,15,1684.07,95.06666666666666,20,1860,94.36776859504133,83.57548209366391,57,1446.28,83.26666666666667,63,1607,83.88429752066116,1784.8688344013499,1681.0974847968955,direct,11.141735537190087,-42,237.78999999999996,253,103.77134960445437,103.77134960445437,TRUE,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
FIFA World Cup,2026,WC2026_059,2026-06-27,21:00:00,Group J,Group J,Algeria,Austria,NA,NA,scheduled,NA,Kansas City,United States,openfootball/worldcup,data/raw/matches/openfootball_worldcup_2026.txt,algeria,austria,NA,TRUE,FALSE,WC2026_059,OddsChecker,median_complete_bookmakers,5,3.5,3.1,2.15,1.0734112099453434,0.2661741214057508,0.30051916932907347,0.4333067092651757,B,91.42821723730816,28,1571.03,91.41428571428573,30,1772,91.44214876033058,92.96532861078316,24,1597.4,92.53809523809524,24,1830,93.39256198347108,1789.224624722174,1778.6311851583862,direct,-1.5371113734749997,4,-26.37000000000012,-58,10.593439563787797,10.593439563787797,TRUE,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
FIFA World Cup,2026,WC2026_060,2026-06-27,21:00:00,Group J,Group J,Jordan,Argentina,NA,NA,scheduled,NA,Dallas,United States,openfootball/worldcup,data/raw/matches/openfootball_worldcup_2026.txt,jordan,argentina,NA,TRUE,FALSE,WC2026_060,OddsChecker,median_complete_bookmakers,5,14,6.75,1.18,1.0670343466953638,0.0669412110770265,0.1388410303819809,0.7942177585409925,B,84.07353404171587,63,1387.74,81.58095238095238,52,1680,86.56611570247935,98.87809917355372,1,1877.27,99,2,2115,98.75619834710744,1649.050957853507,1988.7619146618763,direct,-14.804565131837848,62,-489.53,-435,-339.71095680836925,-339.71095680836925,TRUE,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
FIFA World Cup,2026,WC2026_065,2026-06-27,19:30:00,Group K,Group K,Colombia,Portugal,NA,NA,scheduled,NA,Miami,United States,openfootball/worldcup,data/raw/matches/openfootball_worldcup_2026.txt,colombia,portugal,NA,TRUE,FALSE,WC2026_065,OddsChecker,median_complete_bookmakers,5,3.47,3.29,2.12,1.063833919029048,0.2708923196426838,0.28571317603650837,0.4433945043208078,B,96.70478158205432,13,1698.35,95.62857142857143,6,1982,97.7809917355372,97.95049193231011,5,1767.85,97.87619047619047,5,1989,98.02479338842976,1883.990621897216,1901.474582874876,direct,-1.2457103502557914,8,-69.5,-7,-17.48396097765999,-17.48396097765999,TRUE,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
FIFA World Cup,2026,WC2026_066,2026-06-27,19:30:00,Group K,Group K,DR Congo,Uzbekistan,NA,NA,scheduled,NA,Atlanta,United States,openfootball/worldcup,data/raw/matches/openfootball_worldcup_2026.txt,dr congo,uzbekistan,NA,TRUE,FALSE,WC2026_066,OddsChecker,median_complete_bookmakers,5,2.3,3.2,3.1,1.0698632538569426,0.40639082343301924,0.29209340434248254,0.3015157722244981,A,86.09592680047226,46,1474.43,86.35714285714286,55,1652,85.83471074380165,86.99683195592286,50,1458.73,85.23333333333333,43,1714,88.7603305785124,1631.288952203541,1716.6072603732607,direct,-0.9009051554506016,-4,15.700000000000045,-62,-85.31830816971978,-85.31830816971978,TRUE,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
FIFA World Cup,2026,WC2026_071,2026-06-27,17:00:00,Group L,Group L,Panama,England,NA,NA,scheduled,NA,East Rutherford,United States,openfootball/worldcup,data/raw/matches/openfootball_worldcup_2026.txt,panama,england,NA,TRUE,FALSE,WC2026_071,OddsChecker,median_complete_bookmakers,5,9,5.4,1.28,1.0775462962962963,0.10311493018259935,0.17185821697099893,0.7250268528464018,B,89.61015348288075,34,1539.16,89.72857142857143,40,1730,89.49173553719008,98.2128689492326,4,1828.02,98.15714285714286,4,2024,98.26859504132231,1694.2336531155102,1899.799019557692,direct,-8.602715466351853,30,-288.8599999999999,-294,-205.5653664421818,-205.5653664421818,TRUE,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
FIFA World Cup,2026,WC2026_072,2026-06-27,17:00:00,Group L,Group L,Croatia,Ghana,NA,NA,scheduled,NA,Philadelphia,United States,openfootball/worldcup,data/raw/matches/openfootball_worldcup_2026.txt,croatia,ghana,NA,TRUE,FALSE,WC2026_072,OddsChecker,median_complete_bookmakers,5,1.62,3.75,5.5,1.0657687991021325,0.5791912384161751,0.2502106149957877,0.17059814658803707,A,96.37622983077527,11,1714.87,96.1904761904762,11,1912,96.56198347107438,79.13364817001181,73,1346.88,78.77142857142857,81,1510,79.49586776859505,1836.942634190004,1571.6234978029845,direct,17.242581660763463,-62,367.9899999999998,402,265.3191363870194,265.3191363870194,TRUE,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
FIFA World Cup,2026,WC2026_001,2026-06-28,NA,Round of 32,NA,(73) 12:00 UTC-7 2A,2B,NA,NA,scheduled,NA,Los Angeles,United States,openfootball/worldcup,data/raw/matches/openfootball_worldcup_2026_finals.txt,73 12 00 utc 7 2a,2b,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
FIFA World Cup,2026,WC2026_002,2026-06-29,NA,Round of 32,NA,(74) 16:30 UTC-4 1E,3A/B/C/D/F,NA,NA,scheduled,NA,Boston,United States,openfootball/worldcup,data/raw/matches/openfootball_worldcup_2026_finals.txt,74 16 30 utc 4 1e,3a b c d f,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
FIFA World Cup,2026,WC2026_003,2026-06-29,NA,Round of 32,NA,(75) 19:00 UTC-6 1F,2C,NA,NA,scheduled,NA,Monterrey,Mexico,openfootball/worldcup,data/raw/matches/openfootball_worldcup_2026_finals.txt,75 19 00 utc 6 1f,2c,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
FIFA World Cup,2026,WC2026_004,2026-06-29,NA,Round of 32,NA,(76) 12:00 UTC-5 1C,2F,NA,NA,scheduled,NA,Houston,United States,openfootball/worldcup,data/raw/matches/openfootball_worldcup_2026_finals.txt,76 12 00 utc 5 1c,2f,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
FIFA World Cup,2026,WC2026_005,2026-06-30,NA,Round of 32,NA,(77) 17:00 UTC-4 1I,3C/D/F/G/H,NA,NA,scheduled,NA,East Rutherford,United States,openfootball/worldcup,data/raw/matches/openfootball_worldcup_2026_finals.txt,77 17 00 utc 4 1i,3c d f g h,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
FIFA World Cup,2026,WC2026_006,2026-06-30,NA,Round of 32,NA,(78) 12:00 UTC-5 2E,2I,NA,NA,scheduled,NA,Dallas,United States,openfootball/worldcup,data/raw/matches/openfootball_worldcup_2026_finals.txt,78 12 00 utc 5 2e,2i,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
FIFA World Cup,2026,WC2026_007,2026-06-30,NA,Round of 32,NA,(79) 19:00 UTC-6 1A,3C/E/F/H/I,NA,NA,scheduled,NA,Mexico City,Mexico,openfootball/worldcup,data/raw/matches/openfootball_worldcup_2026_finals.txt,79 19 00 utc 6 1a,3c e f h i,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
FIFA World Cup,2026,WC2026_008,2026-07-01,NA,Round of 32,NA,(80) 12:00 UTC-4 1L,3E/H/I/J/K,NA,NA,scheduled,NA,Atlanta,United States,openfootball/worldcup,data/raw/matches/openfootball_worldcup_2026_finals.txt,80 12 00 utc 4 1l,3e h i j k,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
FIFA World Cup,2026,WC2026_009,2026-07-01,NA,Round of 32,NA,(81) 17:00 UTC-7 1D,3B/E/F/I/J,NA,NA,scheduled,NA,Santa Clara,United States,openfootball/worldcup,data/raw/matches/openfootball_worldcup_2026_finals.txt,81 17 00 utc 7 1d,3b e f i j,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
