year,match_id,date,team_a,team_b,bookmaker,market,odds_team_a,odds_draw,odds_team_b,odds_type,collected_at,source,source_url,source_sheet,source_event_id
2026,WC2026_061,2026-06-17,Portugal,DR Congo,Stake Brazil,1x2,1.28,5.6,11,snapshot,2026-06-13T19:42:09Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/portugal-v-dr-congo,NA,portugal-v-dr-congo
2026,WC2026_062,2026-06-17,Uzbekistan,Colombia,Bet365 Brazil,1x2,8.5,4.5,1.4,snapshot,2026-06-13T19:42:39Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/uzbekistan-v-colombia,NA,uzbekistan-v-colombia
2026,WC2026_062,2026-06-17,Uzbekistan,Colombia,BetMGM Brazil,1x2,8.5,4.6,1.38,snapshot,2026-06-13T19:42:39Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/uzbekistan-v-colombia,NA,uzbekistan-v-colombia
2026,WC2026_062,2026-06-17,Uzbekistan,Colombia,Betboo Brazil,1x2,8.25,4.75,1.38,snapshot,2026-06-13T19:42:39Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/uzbekistan-v-colombia,NA,uzbekistan-v-colombia
2026,WC2026_062,2026-06-17,Uzbekistan,Colombia,Betsson Brazil,1x2,9.5,4.55,1.4,snapshot,2026-06-13T19:42:39Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/uzbekistan-v-colombia,NA,uzbekistan-v-colombia
2026,WC2026_062,2026-06-17,Uzbekistan,Colombia,GaleraBet Brazil,1x2,8.4,4.3,1.37,snapshot,2026-06-13T19:42:39Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/uzbekistan-v-colombia,NA,uzbekistan-v-colombia
2026,WC2026_062,2026-06-17,Uzbekistan,Colombia,SeguroBet Brazil,1x2,8.8,4.6,1.38,snapshot,2026-06-13T19:42:39Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/uzbekistan-v-colombia,NA,uzbekistan-v-colombia
2026,WC2026_062,2026-06-17,Uzbekistan,Colombia,Sportingbet Brazil,1x2,8,4.8,1.38,snapshot,2026-06-13T19:42:39Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/uzbekistan-v-colombia,NA,uzbekistan-v-colombia
2026,WC2026_062,2026-06-17,Uzbekistan,Colombia,Stake Brazil,1x2,8.5,4.5,1.4,snapshot,2026-06-13T19:42:39Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/uzbekistan-v-colombia,NA,uzbekistan-v-colombia
2026,WC2026_010,2026-06-18,Canada,Qatar,Bet365 Brazil,1x2,1.22,13,NA,snapshot,2026-06-13T19:43:08Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/canada-v-qatar,NA,canada-v-qatar
2026,WC2026_010,2026-06-18,Canada,Qatar,BetMGM Brazil,1x2,1.24,5.8,11.5,snapshot,2026-06-13T19:43:08Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/canada-v-qatar,NA,canada-v-qatar
2026,WC2026_010,2026-06-18,Canada,Qatar,Betboo Brazil,1x2,1.25,5,9.5,snapshot,2026-06-13T19:43:08Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/canada-v-qatar,NA,canada-v-qatar
2026,WC2026_010,2026-06-18,Canada,Qatar,GaleraBet Brazil,1x2,1.26,5,11.5,snapshot,2026-06-13T19:43:08Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/canada-v-qatar,NA,canada-v-qatar
2026,WC2026_010,2026-06-18,Canada,Qatar,SeguroBet Brazil,1x2,1.25,5.9,11,snapshot,2026-06-13T19:43:08Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/canada-v-qatar,NA,canada-v-qatar
2026,WC2026_010,2026-06-18,Canada,Qatar,Sportingbet Brazil,1x2,1.25,5.5,NA,snapshot,2026-06-13T19:43:08Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/canada-v-qatar,NA,canada-v-qatar
2026,WC2026_010,2026-06-18,Canada,Qatar,Stake Brazil,1x2,1.26,5.6,12,snapshot,2026-06-13T19:43:08Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/canada-v-qatar,NA,canada-v-qatar
2026,WC2026_003,2026-06-18,Czech Republic,South Africa,Bet365 Brazil,1x2,1.75,3.75,4.5,snapshot,2026-06-13T19:42:49Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/czech-republic-v-south-africa,NA,czech-republic-v-south-africa
2026,WC2026_003,2026-06-18,Czech Republic,South Africa,BetMGM Brazil,1x2,1.75,3.7,4.5,snapshot,2026-06-13T19:42:49Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/czech-republic-v-south-africa,NA,czech-republic-v-south-africa
2026,WC2026_003,2026-06-18,Czech Republic,South Africa,Betboo Brazil,1x2,1.8,3.6,4.4,snapshot,2026-06-13T19:42:49Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/czech-republic-v-south-africa,NA,czech-republic-v-south-africa
2026,WC2026_003,2026-06-18,Czech Republic,South Africa,Betsson Brazil,1x2,1.8,3.65,4.85,snapshot,2026-06-13T19:42:49Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/czech-republic-v-south-africa,NA,czech-republic-v-south-africa
2026,WC2026_003,2026-06-18,Czech Republic,South Africa,GaleraBet Brazil,1x2,1.75,3.55,4.4,snapshot,2026-06-13T19:42:49Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/czech-republic-v-south-africa,NA,czech-republic-v-south-africa
2026,WC2026_003,2026-06-18,Czech Republic,South Africa,SeguroBet Brazil,1x2,1.78,3.75,4.33,snapshot,2026-06-13T19:42:49Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/czech-republic-v-south-africa,NA,czech-republic-v-south-africa
2026,WC2026_003,2026-06-18,Czech Republic,South Africa,Sportingbet Brazil,1x2,1.78,3.7,4.2,snapshot,2026-06-13T19:42:49Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/czech-republic-v-south-africa,NA,czech-republic-v-south-africa
2026,WC2026_003,2026-06-18,Czech Republic,South Africa,Stake Brazil,1x2,1.72,3.85,4.8,snapshot,2026-06-13T19:42:49Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/czech-republic-v-south-africa,NA,czech-republic-v-south-africa
2026,WC2026_004,2026-06-18,Mexico,South Korea,Bet365 Brazil,1x2,1.95,3.25,4.33,snapshot,2026-06-13T19:43:18Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/mexico-v-south-korea,NA,mexico-v-south-korea
2026,WC2026_004,2026-06-18,Mexico,South Korea,BetMGM Brazil,1x2,1.98,3.3,4,snapshot,2026-06-13T19:43:18Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/mexico-v-south-korea,NA,mexico-v-south-korea
2026,WC2026_004,2026-06-18,Mexico,South Korea,Betboo Brazil,1x2,1.98,3.25,4,snapshot,2026-06-13T19:43:18Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/mexico-v-south-korea,NA,mexico-v-south-korea
2026,WC2026_004,2026-06-18,Mexico,South Korea,Betsson Brazil,1x2,2.02,3.35,4.15,snapshot,2026-06-13T19:43:18Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/mexico-v-south-korea,NA,mexico-v-south-korea
2026,WC2026_004,2026-06-18,Mexico,South Korea,GaleraBet Brazil,1x2,1.89,3.2,4.2,snapshot,2026-06-13T19:43:18Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/mexico-v-south-korea,NA,mexico-v-south-korea
2026,WC2026_004,2026-06-18,Mexico,South Korea,SeguroBet Brazil,1x2,1.95,3.28,4.1,snapshot,2026-06-13T19:43:18Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/mexico-v-south-korea,NA,mexico-v-south-korea
2026,WC2026_004,2026-06-18,Mexico,South Korea,Sportingbet Brazil,1x2,1.98,3.3,3.9,snapshot,2026-06-13T19:43:18Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/mexico-v-south-korea,NA,mexico-v-south-korea
2026,WC2026_004,2026-06-18,Mexico,South Korea,Stake Brazil,1x2,1.97,3.4,4,snapshot,2026-06-13T19:43:18Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/mexico-v-south-korea,NA,mexico-v-south-korea
2026,WC2026_009,2026-06-18,Switzerland,Bosnia & Herzegovina,Bet365 Brazil,1x2,1.53,5.75,NA,snapshot,2026-06-13T19:42:58Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/switzerland-v-bosnia-and-herzegovina,NA,switzerland-v-bosnia-and-herzegovina
2026,WC2026_009,2026-06-18,Switzerland,Bosnia & Herzegovina,BetMGM Brazil,1x2,1.57,4.1,5.5,snapshot,2026-06-13T19:42:58Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/switzerland-v-bosnia-and-herzegovina,NA,switzerland-v-bosnia-and-herzegovina
2026,WC2026_009,2026-06-18,Switzerland,Bosnia & Herzegovina,Betboo Brazil,1x2,1.55,3.6,5,snapshot,2026-06-13T19:42:58Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/switzerland-v-bosnia-and-herzegovina,NA,switzerland-v-bosnia-and-herzegovina
2026,WC2026_009,2026-06-18,Switzerland,Bosnia & Herzegovina,GaleraBet Brazil,1x2,1.53,3.85,6,snapshot,2026-06-13T19:42:58Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/switzerland-v-bosnia-and-herzegovina,NA,switzerland-v-bosnia-and-herzegovina
2026,WC2026_009,2026-06-18,Switzerland,Bosnia & Herzegovina,SeguroBet Brazil,1x2,1.56,4.1,5.6,snapshot,2026-06-13T19:42:58Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/switzerland-v-bosnia-and-herzegovina,NA,switzerland-v-bosnia-and-herzegovina
2026,WC2026_009,2026-06-18,Switzerland,Bosnia & Herzegovina,Sportingbet Brazil,1x2,1.57,3.8,NA,snapshot,2026-06-13T19:42:58Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/switzerland-v-bosnia-and-herzegovina,NA,switzerland-v-bosnia-and-herzegovina
2026,WC2026_009,2026-06-18,Switzerland,Bosnia & Herzegovina,Stake Brazil,1x2,1.58,3.9,6.1,snapshot,2026-06-13T19:42:58Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/switzerland-v-bosnia-and-herzegovina,NA,switzerland-v-bosnia-and-herzegovina
2026,WC2026_016,2026-06-19,Brazil,Haiti,Bet365 Brazil,1x2,1.07,11,29,snapshot,2026-06-13T19:43:50Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/brazil-v-haiti,NA,brazil-v-haiti
2026,WC2026_016,2026-06-19,Brazil,Haiti,BetMGM Brazil,1x2,1.08,11.5,30,snapshot,2026-06-13T19:43:50Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/brazil-v-haiti,NA,brazil-v-haiti
2026,WC2026_016,2026-06-19,Brazil,Haiti,Betboo Brazil,1x2,1.07,10,19.5,snapshot,2026-06-13T19:43:50Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/brazil-v-haiti,NA,brazil-v-haiti
2026,WC2026_016,2026-06-19,Brazil,Haiti,Betsson Brazil,1x2,1.1,9.9,44,snapshot,2026-06-13T19:43:50Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/brazil-v-haiti,NA,brazil-v-haiti
2026,WC2026_016,2026-06-19,Brazil,Haiti,GaleraBet Brazil,1x2,1.08,9.1,21,snapshot,2026-06-13T19:43:50Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/brazil-v-haiti,NA,brazil-v-haiti
2026,WC2026_016,2026-06-19,Brazil,Haiti,SeguroBet Brazil,1x2,1.07,11,31,snapshot,2026-06-13T19:43:50Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/brazil-v-haiti,NA,brazil-v-haiti
2026,WC2026_016,2026-06-19,Brazil,Haiti,Sportingbet Brazil,1x2,1.08,11.5,20,snapshot,2026-06-13T19:43:50Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/brazil-v-haiti,NA,brazil-v-haiti
2026,WC2026_016,2026-06-19,Brazil,Haiti,Stake Brazil,1x2,1.06,14,34,snapshot,2026-06-13T19:43:50Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/brazil-v-haiti,NA,brazil-v-haiti
2026,WC2026_015,2026-06-19,Scotland,Morocco,Bet365 Brazil,1x2,4.1,3.3,1.91,snapshot,2026-06-13T19:43:40Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/scotland-v-morocco,NA,scotland-v-morocco
2026,WC2026_015,2026-06-19,Scotland,Morocco,BetMGM Brazil,1x2,4.1,3.3,1.92,snapshot,2026-06-13T19:43:40Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/scotland-v-morocco,NA,scotland-v-morocco
2026,WC2026_015,2026-06-19,Scotland,Morocco,Betboo Brazil,1x2,3.6,3.1,1.9,snapshot,2026-06-13T19:43:40Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/scotland-v-morocco,NA,scotland-v-morocco
2026,WC2026_015,2026-06-19,Scotland,Morocco,Betsson Brazil,1x2,4.25,3.35,1.98,snapshot,2026-06-13T19:43:40Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/scotland-v-morocco,NA,scotland-v-morocco
2026,WC2026_015,2026-06-19,Scotland,Morocco,GaleraBet Brazil,1x2,4.2,3.2,1.89,snapshot,2026-06-13T19:43:40Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/scotland-v-morocco,NA,scotland-v-morocco
2026,WC2026_015,2026-06-19,Scotland,Morocco,SeguroBet Brazil,1x2,4.4,3.3,1.88,snapshot,2026-06-13T19:43:40Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/scotland-v-morocco,NA,scotland-v-morocco
2026,WC2026_015,2026-06-19,Scotland,Morocco,Sportingbet Brazil,1x2,3.6,3.2,1.93,snapshot,2026-06-13T19:43:40Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/scotland-v-morocco,NA,scotland-v-morocco
2026,WC2026_015,2026-06-19,Scotland,Morocco,Stake Brazil,1x2,4.35,3.35,1.91,snapshot,2026-06-13T19:43:40Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/scotland-v-morocco,NA,scotland-v-morocco
2026,WC2026_022,2026-06-19,Turkey,Paraguay,Bet365 Brazil,1x2,2,3.1,4.1,snapshot,2026-06-13T19:44:00Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/turkey-v-paraguay,NA,turkey-v-paraguay
2026,WC2026_022,2026-06-19,Turkey,Paraguay,BetMGM Brazil,1x2,2,3.2,4,snapshot,2026-06-13T19:44:00Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/turkey-v-paraguay,NA,turkey-v-paraguay
2026,WC2026_022,2026-06-19,Turkey,Paraguay,Betboo Brazil,1x2,2,3,3.4,snapshot,2026-06-13T19:44:00Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/turkey-v-paraguay,NA,turkey-v-paraguay
2026,WC2026_022,2026-06-19,Turkey,Paraguay,Betsson Brazil,1x2,2.05,3.35,4,snapshot,2026-06-13T19:44:00Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/turkey-v-paraguay,NA,turkey-v-paraguay
2026,WC2026_022,2026-06-19,Turkey,Paraguay,GaleraBet Brazil,1x2,1.94,3.2,4,snapshot,2026-06-13T19:44:00Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/turkey-v-paraguay,NA,turkey-v-paraguay
2026,WC2026_022,2026-06-19,Turkey,Paraguay,SeguroBet Brazil,1x2,1.98,3.26,4,snapshot,2026-06-13T19:44:00Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/turkey-v-paraguay,NA,turkey-v-paraguay
2026,WC2026_022,2026-06-19,Turkey,Paraguay,Sportingbet Brazil,1x2,2,3.1,3.4,snapshot,2026-06-13T19:44:00Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/turkey-v-paraguay,NA,turkey-v-paraguay
2026,WC2026_022,2026-06-19,Turkey,Paraguay,Stake Brazil,1x2,2.04,3.3,3.9,snapshot,2026-06-13T19:44:00Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/turkey-v-paraguay,NA,turkey-v-paraguay
2026,WC2026_021,2026-06-19,USA,Australia,Bet365 Brazil,1x2,1.5,4.33,5.75,snapshot,2026-06-13T19:43:30Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/usa-v-australia,NA,usa-v-australia
2026,WC2026_021,2026-06-19,USA,Australia,BetMGM Brazil,1x2,1.53,4.3,5.8,snapshot,2026-06-13T19:43:30Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/usa-v-australia,NA,usa-v-australia
2026,WC2026_021,2026-06-19,USA,Australia,Betboo Brazil,1x2,1.49,3.8,5.25,snapshot,2026-06-13T19:43:30Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/usa-v-australia,NA,usa-v-australia
2026,WC2026_021,2026-06-19,USA,Australia,Betsson Brazil,1x2,1.58,4.1,6.3,snapshot,2026-06-13T19:43:30Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/usa-v-australia,NA,usa-v-australia
2026,WC2026_021,2026-06-19,USA,Australia,GaleraBet Brazil,1x2,1.51,4.1,5.7,snapshot,2026-06-13T19:43:30Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/usa-v-australia,NA,usa-v-australia
2026,WC2026_021,2026-06-19,USA,Australia,SeguroBet Brazil,1x2,1.49,4.6,5.8,snapshot,2026-06-13T19:43:30Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/usa-v-australia,NA,usa-v-australia
2026,WC2026_021,2026-06-19,USA,Australia,Sportingbet Brazil,1x2,1.51,4,5.25,snapshot,2026-06-13T19:43:30Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/usa-v-australia,NA,usa-v-australia
2026,WC2026_021,2026-06-19,USA,Australia,Stake Brazil,1x2,1.56,4.2,5.8,snapshot,2026-06-13T19:43:30Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/usa-v-australia,NA,usa-v-australia
2026,WC2026_028,2026-06-20,Ecuador,Curaçao,Bet365 Brazil,1x2,1.18,7,13,snapshot,2026-06-13T19:44:29Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/ecuador-v-curacao,NA,ecuador-v-curacao
2026,WC2026_028,2026-06-20,Ecuador,Curaçao,BetMGM Brazil,1x2,1.18,7,14,snapshot,2026-06-13T19:44:29Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/ecuador-v-curacao,NA,ecuador-v-curacao
2026,WC2026_028,2026-06-20,Ecuador,Curaçao,Betboo Brazil,1x2,1.19,5.75,11,snapshot,2026-06-13T19:44:29Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/ecuador-v-curacao,NA,ecuador-v-curacao
2026,WC2026_028,2026-06-20,Ecuador,Curaçao,Betsson Brazil,1x2,1.22,5.95,19.5,snapshot,2026-06-13T19:44:29Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/ecuador-v-curacao,NA,ecuador-v-curacao
2026,WC2026_028,2026-06-20,Ecuador,Curaçao,GaleraBet Brazil,1x2,1.19,6,14,snapshot,2026-06-13T19:44:29Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/ecuador-v-curacao,NA,ecuador-v-curacao
2026,WC2026_028,2026-06-20,Ecuador,Curaçao,SeguroBet Brazil,1x2,1.19,7.4,12,snapshot,2026-06-13T19:44:29Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/ecuador-v-curacao,NA,ecuador-v-curacao
2026,WC2026_028,2026-06-20,Ecuador,Curaçao,Sportingbet Brazil,1x2,1.2,6.25,11.5,snapshot,2026-06-13T19:44:29Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/ecuador-v-curacao,NA,ecuador-v-curacao
2026,WC2026_028,2026-06-20,Ecuador,Curaçao,Stake Brazil,1x2,1.21,6.4,15,snapshot,2026-06-13T19:44:29Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/ecuador-v-curacao,NA,ecuador-v-curacao
2026,WC2026_027,2026-06-20,Germany,Ivory Coast,Bet365 Brazil,1x2,1.53,4.2,5.5,snapshot,2026-06-13T19:44:19Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/germany-v-ivory-coast,NA,germany-v-ivory-coast
2026,WC2026_027,2026-06-20,Germany,Ivory Coast,BetMGM Brazil,1x2,1.55,4.3,5.5,snapshot,2026-06-13T19:44:19Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/germany-v-ivory-coast,NA,germany-v-ivory-coast
2026,WC2026_027,2026-06-20,Germany,Ivory Coast,Betboo Brazil,1x2,1.5,3.9,5,snapshot,2026-06-13T19:44:19Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/germany-v-ivory-coast,NA,germany-v-ivory-coast
2026,WC2026_027,2026-06-20,Germany,Ivory Coast,Betsson Brazil,1x2,1.58,4.3,5.95,snapshot,2026-06-13T19:44:19Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/germany-v-ivory-coast,NA,germany-v-ivory-coast
2026,WC2026_027,2026-06-20,Germany,Ivory Coast,GaleraBet Brazil,1x2,1.52,4.1,5.7,snapshot,2026-06-13T19:44:19Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/germany-v-ivory-coast,NA,germany-v-ivory-coast
2026,WC2026_027,2026-06-20,Germany,Ivory Coast,SeguroBet Brazil,1x2,1.54,4.4,5.4,snapshot,2026-06-13T19:44:19Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/germany-v-ivory-coast,NA,germany-v-ivory-coast
2026,WC2026_027,2026-06-20,Germany,Ivory Coast,Sportingbet Brazil,1x2,1.51,4.1,5,snapshot,2026-06-13T19:44:19Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/germany-v-ivory-coast,NA,germany-v-ivory-coast
2026,WC2026_027,2026-06-20,Germany,Ivory Coast,Stake Brazil,1x2,1.53,4.25,6.25,snapshot,2026-06-13T19:44:19Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/germany-v-ivory-coast,NA,germany-v-ivory-coast
2026,WC2026_033,2026-06-20,Netherlands,Sweden,Bet365 Brazil,1x2,1.62,4,5,snapshot,2026-06-13T19:44:10Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/netherlands-v-sweden,NA,netherlands-v-sweden
2026,WC2026_033,2026-06-20,Netherlands,Sweden,BetMGM Brazil,1x2,1.62,4.1,5.2,snapshot,2026-06-13T19:44:10Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/netherlands-v-sweden,NA,netherlands-v-sweden
2026,WC2026_033,2026-06-20,Netherlands,Sweden,Betboo Brazil,1x2,1.6,3.6,4.5,snapshot,2026-06-13T19:44:10Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/netherlands-v-sweden,NA,netherlands-v-sweden
2026,WC2026_033,2026-06-20,Netherlands,Sweden,Betsson Brazil,1x2,1.65,3.9,5.55,snapshot,2026-06-13T19:44:10Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/netherlands-v-sweden,NA,netherlands-v-sweden
2026,WC2026_033,2026-06-20,Netherlands,Sweden,GaleraBet Brazil,1x2,1.62,3.8,5,snapshot,2026-06-13T19:44:10Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/netherlands-v-sweden,NA,netherlands-v-sweden
2026,WC2026_033,2026-06-20,Netherlands,Sweden,SeguroBet Brazil,1x2,1.62,4.1,5,snapshot,2026-06-13T19:44:10Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/netherlands-v-sweden,NA,netherlands-v-sweden
2026,WC2026_033,2026-06-20,Netherlands,Sweden,Sportingbet Brazil,1x2,1.61,3.8,4.5,snapshot,2026-06-13T19:44:10Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/netherlands-v-sweden,NA,netherlands-v-sweden
2026,WC2026_033,2026-06-20,Netherlands,Sweden,Stake Brazil,1x2,1.65,3.95,5.3,snapshot,2026-06-13T19:44:10Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/netherlands-v-sweden,NA,netherlands-v-sweden
2026,WC2026_034,2026-06-20,Tunisia,Japan,Bet365 Brazil,1x2,5.5,3.5,1.67,snapshot,2026-06-13T19:44:39Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/tunisia-v-japan,NA,tunisia-v-japan
2026,WC2026_034,2026-06-20,Tunisia,Japan,BetMGM Brazil,1x2,5.2,3.6,1.67,snapshot,2026-06-13T19:44:39Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/tunisia-v-japan,NA,tunisia-v-japan
2026,WC2026_034,2026-06-20,Tunisia,Japan,Betboo Brazil,1x2,4.5,3.3,1.68,snapshot,2026-06-13T19:44:39Z,OddsChecker,https://www.oddschecker.com/br/futebol/internacional/copa-do-mundo-fifa/tunisia-v-japan,NA,tunisia-v-japan
